elements,parallel,streambuf_size,types_idx,types_str
2,16,221184,1,"ctg(27648)[float]"

elapsed
0.004708
0.004210
0.004185
0.004345
0.004421
0.004353
0.004305
0.004324
0.004503
0.004356
0.004280
0.004400
0.004263
0.004252
0.004248
0.004327
0.004213
0.004300
0.004400
0.004260
