PING 10.0.0.1 (10.0.0.1) 616(644) bytes of data.
624 bytes from 10.0.0.1: icmp_seq=98 ttl=64 time=0.079 ms
624 bytes from 10.0.0.1: icmp_seq=99 ttl=64 time=0.088 ms
624 bytes from 10.0.0.1: icmp_seq=100 ttl=64 time=0.084 ms

--- 10.0.0.1 ping statistics ---
100 packets transmitted, 100 received, 0% packet loss, time 99ms
rtt min/avg/max/mdev = 0.079/0.092/0.107/0.005 ms
PING 10.0.0.1 (10.0.0.1) 616(644) bytes of data.
624 bytes from 10.0.0.1: icmp_seq=1 ttl=64 time=0.095 ms
624 bytes from 10.0.0.1: icmp_seq=2 ttl=64 time=0.094 ms
624 bytes from 10.0.0.1: icmp_seq=3 ttl=64 time=0.097 ms
624 bytes from 10.0.0.1: icmp_seq=4 ttl=64 time=0.089 ms
624 bytes from 10.0.0.1: icmp_seq=5 ttl=64 time=0.095 ms
624 bytes from 10.0.0.1: icmp_seq=6 ttl=64 time=0.097 ms
624 bytes from 10.0.0.1: icmp_seq=7 ttl=64 time=0.092 ms
624 bytes from 10.0.0.1: icmp_seq=8 ttl=64 time=0.094 ms
624 bytes from 10.0.0.1: icmp_seq=9 ttl=64 time=0.096 ms
624 bytes from 10.0.0.1: icmp_seq=10 ttl=64 time=0.093 ms
624 bytes from 10.0.0.1: icmp_seq=11 ttl=64 time=0.089 ms
624 bytes from 10.0.0.1: icmp_seq=12 ttl=64 time=0.099 ms
624 bytes from 10.0.0.1: icmp_seq=13 ttl=64 time=0.094 ms
624 bytes from 10.0.0.1: icmp_seq=14 ttl=64 time=0.096 ms
624 bytes from 10.0.0.1: icmp_seq=15 ttl=64 time=0.091 ms
624 bytes from 10.0.0.1: icmp_seq=16 ttl=64 time=0.093 ms
624 bytes from 10.0.0.1: icmp_seq=17 ttl=64 time=0.093 ms
624 bytes from 10.0.0.1: icmp_seq=18 ttl=64 time=0.096 ms
624 bytes from 10.0.0.1: icmp_seq=19 ttl=64 time=0.090 ms
624 bytes from 10.0.0.1: icmp_seq=20 ttl=64 time=0.098 ms
624 bytes from 10.0.0.1: icmp_seq=21 ttl=64 time=0.093 ms
624 bytes from 10.0.0.1: icmp_seq=22 ttl=64 time=0.093 ms
624 bytes from 10.0.0.1: icmp_seq=23 ttl=64 time=0.094 ms
624 bytes from 10.0.0.1: icmp_seq=24 ttl=64 time=0.092 ms
624 bytes from 10.0.0.1: icmp_seq=25 ttl=64 time=0.094 ms
624 bytes from 10.0.0.1: icmp_seq=26 ttl=64 time=0.095 ms
624 bytes from 10.0.0.1: icmp_seq=27 ttl=64 time=0.096 ms
624 bytes from 10.0.0.1: icmp_seq=28 ttl=64 time=0.098 ms
624 bytes from 10.0.0.1: icmp_seq=29 ttl=64 time=0.084 ms
624 bytes from 10.0.0.1: icmp_seq=30 ttl=64 time=0.091 ms
624 bytes from 10.0.0.1: icmp_seq=31 ttl=64 time=0.083 ms
624 bytes from 10.0.0.1: icmp_seq=32 ttl=64 time=0.096 ms
624 bytes from 10.0.0.1: icmp_seq=33 ttl=64 time=0.094 ms
624 bytes from 10.0.0.1: icmp_seq=34 ttl=64 time=0.086 ms
624 bytes from 10.0.0.1: icmp_seq=35 ttl=64 time=0.094 ms
624 bytes from 10.0.0.1: icmp_seq=36 ttl=64 time=0.102 ms
624 bytes from 10.0.0.1: icmp_seq=37 ttl=64 time=0.091 ms
624 bytes from 10.0.0.1: icmp_seq=38 ttl=64 time=0.093 ms
624 bytes from 10.0.0.1: icmp_seq=39 ttl=64 time=0.095 ms
624 bytes from 10.0.0.1: icmp_seq=40 ttl=64 time=0.091 ms
624 bytes from 10.0.0.1: icmp_seq=41 ttl=64 time=0.092 ms
624 bytes from 10.0.0.1: icmp_seq=42 ttl=64 time=0.096 ms
624 bytes from 10.0.0.1: icmp_seq=43 ttl=64 time=0.091 ms
624 bytes from 10.0.0.1: icmp_seq=44 ttl=64 time=0.099 ms
624 bytes from 10.0.0.1: icmp_seq=45 ttl=64 time=0.096 ms
624 bytes from 10.0.0.1: icmp_seq=46 ttl=64 time=0.091 ms
624 bytes from 10.0.0.1: icmp_seq=47 ttl=64 time=0.095 ms
624 bytes from 10.0.0.1: icmp_seq=48 ttl=64 time=0.089 ms
